,uid,fastest_lap_time,lap_time_monotony,lap_time_stddev,monotony_p,fastest_p
27,ab773f02-9614-456e-9ee2-8ec14e46479f,85086.0,20.049521186679574,4431.801596291161,0.3072139303482587,0.08830845771144279
28,7a7bfcaf-f235-4fc1-a391-938fcd58ef87,86048.0,13.608592078390778,6677.722388659175,0.15049751243781095,0.15049751243781095
29,b7adf5bc-3257-4068-9d07-0caca293b5aa,78822.0,9.593842125959565,9569.450778388486,0.05970149253731343,0.013681592039800995
30,20990b81-4502-41d4-9240-8e30f8b77e9a,85472.0,48.13947739857145,1840.0915473414366,0.5895522388059702,0.1044776119402985
31,bb46750a-ac35-4c48-be7b-cfb4dfa89c74,77502.0,10.056189197762306,8887.402398901493,0.06840796019900497,0.011194029850746268
32,3969c8f2-ce07-4901-b46e-3b43f75a9e53,86884.0,16.207574706337404,5664.627599347173,0.2126865671641791,0.30223880597014924
33,5a2e02c3-9fb0-4d66-b614-3f58223b4330,86421.0,14.172759553289195,6493.3035769785965,0.1691542288557214,0.208955223880597
34,286460fe-5c85-4b6c-9f00-70f7e02a2048,84854.0,16.707175496011967,5311.626485473377,0.22512437810945274,0.08084577114427861
35,b4c27429-9c31-4627-82bc-ca5098f4a9bf,86945.0,21.313167667396517,4207.352065135505,0.32960199004975127,0.31840796019900497
36,00517190-8190-4da8-9fab-e2689deaa696,86751.0,19.816397529553335,4625.302020345457,0.3009950248756219,0.28233830845771146
37,2b8d389e-b72b-4f98-9413-6495ef1b43b0,81738.0,18.17129442146437,4961.406696029775,0.26741293532338306,0.02736318407960199
38,4054d6b6-eb3d-46df-9fb6-7c4d99eb7b86,86181.0,13.166597193120163,6965.6277958087585,0.13557213930348258,0.1722636815920398
39,c16132c8-e235-42e4-b68b-673e7ad3302d,86140.0,48.7645239874524,1794.505366698888,0.595771144278607,0.16417910447761194
40,bb600f55-0ab2-4f5a-ab0e-296d40991615,88838.0,34.92099028534159,2640.6467642101115,0.4552238805970149,0.7039800995024875
41,9ec0ecb2-838e-4ac4-9f04-f6fa14256e57,88570.0,22.395577125455738,4111.2730793919945,0.3420398009950249,0.6691542288557214
42,3eebd44b-65a7-414a-9f1a-12328164363f,87560.0,39.81094321085437,2234.8461542874343,0.5,0.4564676616915423
43,733af7de-f9d3-47b1-8145-7cfdb53e72fa,87152.0,34.69652411000939,2602.6022005457758,0.44776119402985076,0.35634328358208955
44,815641af-7174-4a9d-80ee-726da04024a7,86152.0,39.34675240724764,2263.7634694428757,0.4900497512437811,0.1654228855721393
45,2402e586-e6d5-4399-9b8b-817f2df00986,81259.0,30.840047534451244,2839.1419510446844,0.42661691542288555,0.0236318407960199
46,5c479834-f102-47fa-986a-d616ea5c44b3,88667.0,7.905130628061064,12371.926569436373,0.043532338308457715,0.679726368159204
47,ada78ef6-dd7f-4cb0-8cf4-2c91b118313b,88820.0,17.62997238122107,5448.777679443345,0.2512437810945274,0.7014925373134329
48,18dbf1a4-4c1c-44a1-9601-1d74a140c05b,77323.0,11.657265771108381,7789.076368008384,0.10199004975124377,0.008706467661691543
49,58a2649c-200f-4704-b57d-ff192beacdec,89774.0,7.037188536640651,14586.877601568378,0.03731343283582089,0.8482587064676617
50,aa547221-6cee-40e6-a566-cc2539c5d19b,88013.0,58.549009765399376,1521.822492934048,0.7014925373134329,0.5652985074626866
51,f5568bf5-f92d-499d-aedf-6104dac2ab14,71073.0,18.013725658422864,4994.4434060627445,0.25870646766169153,0.004975124378109453
52,7c4a71b1-b6f7-4572-8e65-b477d361a366,80584.0,12.4724603128678,7322.973792569974,0.11691542288557213,0.021144278606965175
53,09d703e1-f260-451e-9789-2c2b097979ba,88650.0,27.18551251693316,3392.015015690035,0.3855721393034826,0.677860696517413
54,60b4e42b-f929-4afc-a844-af5742f5b5f4,87635.0,6.7588306303800065,14313.877978865341,0.033582089552238806,0.4763681592039801
55,6aa99b7e-b84f-4d0b-92cb-dc5f14f418d3,81603.0,22.722017548627218,3963.9870190196793,0.3445273631840796,0.024875621890547265
56,4c2345e1-34d1-4316-a400-3a0f564b5d60,64838.0,9.588944001154417,9229.266858401577,0.05845771144278607,0.0012437810945273632
57,ca5f3905-a67e-402d-9a8e-d5330b422c90,79861.0,17.190945781424862,5335.852139484983,0.23880597014925373,0.018656716417910446
58,9fe32d21-9689-47c0-8825-4c6deae167b1,86507.0,18.286641883907695,4925.350732616482,0.27114427860696516,0.22512437810945274
59,db70dd8f-ba8a-4dc3-9591-9429a4505d7e,81940.0,11.562530761675488,8162.5316943889875,0.09950248756218906,0.029850746268656716
60,a047eaa0-76ad-4e4e-9ba6-aeb38cc72e98,84453.0,24.209117896719416,3698.394544864862,0.36318407960199006,0.06218905472636816
61,13491f36-ec5c-4164-a4bc-14156ad43dd4,87043.0,19.718879985340536,4618.546869613125,0.29850746268656714,0.3314676616915423
62,6fba6bf1-87f4-49f9-b57f-0b0201d03d6a,87552.0,17.253270652576035,5333.286552825139,0.24253731343283583,0.4502487562189055
63,76da1d37-8ec2-4f2d-98e7-5cfcf0dd00c5,80483.0,27.10955162243911,3177.1190437536043,0.3843283582089552,0.01990049751243781
64,981db1be-6136-44d3-9d69-c913b9aef7c7,79277.0,8.086662781860332,11640.984275599805,0.04477611940298507,0.014925373134328358
65,4539536f-b276-48fa-987d-85d741cf346d,79725.0,16.4795309921701,5430.424336491484,0.22263681592039802,0.01616915422885572
66,8f066a3a-c302-487e-9efd-1a680645f64f,77353.0,20.987886641454384,4245.451865744662,0.32587064676616917,0.009950248756218905
67,71543e77-3b37-4a02-b028-d6216b198a18,85391.0,7.283021977454206,12958.73246373528,0.03980099502487562,0.10074626865671642
68,2d10f825-a0d6-417f-ab3a-c8f2e747a9a8,87449.0,16.25557809584891,5594.134416672062,0.21517412935323382,0.42039800995024873
69,062037b7-aba5-4f2e-9a03-a4d3ae4b5c52,87950.0,12.603594479376072,7497.464326913022,0.11940298507462686,0.5497512437810945
70,853baf9f-8b9e-4ab3-be86-5626bca4233b,89284.0,47.87409126565901,1900.301344524073,0.5796019900497512,0.7898009950248757
71,3ee20aab-fb0f-4d9e-a58c-0fd7877347ed,82031.0,25.979244887013696,3414.21448819909,0.3743781094527363,0.03109452736318408
72,ea6a0e25-a3a2-4190-a6f6-c2b2b263f424,86822.0,5.752362917705949,16413.25510068006,0.018656716417910446,0.2922885572139303
73,311546e4-c7a0-4b6f-bdad-c0290ca707f5,87483.0,9.657046258956107,9602.957002923631,0.06343283582089553,0.43034825870646765
74,fc91e5fe-ad20-417d-8f95-9855c7b0b2f0,90135.0,14.074607256821446,7024.447043480836,0.16417910447761194,0.8756218905472637
75,cc3100ee-181d-40a8-a384-b20ea158ad59,84853.0,62.08698138941069,1384.1162523429887,0.7350746268656716,0.07960199004975124
76,2dad841e-7e40-413d-9245-4b5de737bb5e,76097.0,27.26229817230265,3228.303194744225,0.38681592039800994,0.007462686567164179
77,5616eaa0-bebf-43a0-932a-5a45365805f4,81760.0,10.663512620898722,9162.34673071223,0.07960199004975124,0.028606965174129355
78,0e972934-44a8-4b12-a967-4f540d1a6236,87913.0,42.81049063885482,2123.500540250566,0.5310945273631841,0.5379353233830846
79,0c4355ce-afb3-4d27-8473-eed251363821,88305.0,19.06124316324737,4833.046523304795,0.2860696517412935,0.6206467661691543
80,e66c1e18-0556-413e-a2ed-3e09456ad80d,86108.0,9.846696176751168,9232.416474334092,0.06592039800995025,0.16044776119402984
81,3888ba6b-7f9c-4398-a0a8-1177f739cf14,101068.0,77.12326625633968,1329.27461421634,0.832089552238806,0.996268656716418
82,7fceeabf-f4ff-453e-8095-240ec0a47513,90386.0,60.46462440354,1532.4042928244055,0.722636815920398,0.8942786069651741
83,9ca761b6-ceb7-4551-96a9-71a672d5387a,89303.0,60.55163539483644,1498.2047868476905,0.7238805970149254,0.7935323383084577
84,749514ec-c88e-4598-ac95-7adf82a915e2,88500.0,65.04038624659353,1379.8503542051217,0.7649253731343284,0.6592039800995025
85,a6b09620-48b9-427a-9502-339f7107bfb6,86407.0,13.713273864017873,6613.870552078691,0.15547263681592038,0.2064676616915423
86,828b4dc8-31a0-4351-8592-d12e65cd9a7b,87235.0,167.97863200457354,524.7314233650075,0.9539800995024875,0.3774875621890547
87,b84bec2d-7b57-4d16-9543-292f7fa7ea61,86826.0,50.392803959373744,1762.6392332711384,0.6131840796019901,0.2947761194029851
88,e8d28ec5-0a2d-46fe-a2fc-7c3421b1314c,88376.0,12.58283922748493,7457.385542077626,0.1181592039800995,0.6368159203980099
89,53dadd81-e2cc-402c-85ac-f6a07687e74c,84549.0,10.768364301892664,8365.176938844857,0.08084577114427861,0.06592039800995025
90,5f13d303-e9e3-4de3-a1ad-ec27c9e2e963,86915.0,34.514317638150395,2606.155150152551,0.44527363184079605,0.31094527363184077
91,4bd6941c-3549-419b-b90a-0330a2c19ba7,86258.0,6.995522355798909,13238.039318569801,0.03482587064676617,0.18345771144278608
92,21d5100a-324e-459e-ad37-08be112f12fe,90209.0,69.02010147820036,1320.7215199781267,0.7947761194029851,0.8855721393034826
93,3107dae2-eacb-40a0-8faf-658265179f93,89574.0,51.37691157818533,1765.2248298729542,0.6231343283582089,0.8296019900497512
94,3ef1007d-4d44-481e-a9bf-cb112f55d512,100723.0,32.7434902010183,3192.7750938642703,0.43781094527363185,0.9937810945273632
95,ee164531-6e49-463e-b8f1-4f444ba07396,87893.0,19.57157414445072,4724.467535631724,0.2947761194029851,0.5298507462686567
96,60da913e-487a-4fc2-ae29-170f0f16f142,86904.0,57.34177308482119,1541.8863987553254,0.6940298507462687,0.30845771144278605
97,0c7951f1-55c5-4f72-9b72-e7880a585121,86680.0,16.784033491298644,5444.613976771963,0.2325870646766169,0.26119402985074625
98,44e51196-4742-4b08-855e-2eba19a064f4,89878.0,19.137756150050652,4917.841510518679,0.2885572139303483,0.8582089552238806
99,e4c0c1dc-6a3e-440c-a144-987038522e89,87382.0,11.14250588361695,8335.946536936683,0.08955223880597014,0.41044776119402987
100,79cdb03a-402d-4ad0-b83b-7e1f36c86e24,90179.0,23.05875297761145,4031.2674362856583,0.3482587064676617,0.8805970149253731
101,cc700071-c75f-4393-bcf3-360ab89a0fc5,85899.0,12.928164730603799,7033.3254559917095,0.1256218905472637,0.13930348258706468
102,c57f09a9-e394-470a-8c45-1d45a9f8b523,87783.0,43.65242794541793,2054.47283218392,0.5398009950248757,0.4987562189054726
103,f570d83b-9958-4c12-b575-a55b6a4a8c0b,90202.0,27.596730465163265,3359.818298658426,0.39427860696517414,0.8843283582089553
104,51c550fb-531d-42e8-a1f6-914e685d3a12,87908.0,20.8890899300277,4355.91020503014,0.31965174129353235,0.5348258706467661
105,c635f625-36c9-44f4-ad9c-b510bdc528f5,88923.0,6.24360631835428,15424.338930034293,0.021144278606965175,0.7201492537313433
106,a0b140ad-ed93-48e8-b85e-c482a939d054,87148.0,19.84614864180976,4691.71739635033,0.3034825870646766,0.35447761194029853
107,dd266aa4-d010-47ae-b641-cc470b8277e1,89140.0,7.758967380019637,13023.704708466534,0.04228855721393035,0.7587064676616916
108,5bb74205-5e6f-4d65-ab89-9ec428ad6b6c,87104.0,16.69058500041945,5527.732323617054,0.22388059701492538,0.3445273631840796
109,9f042b16-b229-46e6-a54e-a4053d91b157,86048.0,88.45407470040968,983.0954684057901,0.8669154228855721,0.15049751243781095
110,b2937fbc-c4cf-4d01-a48d-14aaa29501c7,90146.0,67.96992653255928,1342.4270309157714,0.7860696517412935,0.8768656716417911
111,87d4f964-b848-4c4b-a00e-5ac6175dfabe,85305.0,38.28414037156001,2309.384965255667,0.47761194029850745,0.09577114427860696
112,008e46bf-24b4-485d-b198-7fb15d3ee34f,88287.0,22.849948015640685,4030.1798471036004,0.34577114427860695,0.6194029850746269
113,8c760f3f-6d68-4a9d-8083-28914fcd9a3b,89039.0,6.483924400703196,15556.22702649971,0.026119402985074626,0.7412935323383084
114,eab98638-f166-447f-ba86-c20506996304,91376.0,28.063158545455682,3393.1438322986937,0.40049751243781095,0.9378109452736318
115,57be7b2f-9a9e-42d4-8791-085ded041a26,87288.0,20.558646948155946,4407.347980613991,0.31467661691542287,0.39054726368159204
116,0dcf4b18-a30e-4914-8a55-e8452ccdd592,84135.0,18.085295587651117,4995.608870487759,0.26492537313432835,0.04975124378109453
117,e7c171b8-8e6b-4335-8ce0-7a771e5e00b7,86870.0,103.69285775290493,848.7485886095286,0.9067164179104478,0.29850746268656714
118,bab7b44b-c363-4925-a187-a187be928f8a,85307.0,18.370009807927453,4986.218078145608,0.2736318407960199,0.09701492537313433
119,cd8c5037-5e99-4fe5-ad2e-cccd68a6ba91,89127.0,16.128185594745172,5836.025351212929,0.21144278606965175,0.7574626865671642
120,9b9bd17d-8358-4000-9f1f-eda6627d49be,84176.0,48.39810058569417,1798.4785227330422,0.5932835820895522,0.05223880597014925
121,b2dadf1e-2aab-491b-b26b-0a57d8a7bdbc,87913.0,21.648297739028585,4300.507879294235,0.3345771144278607,0.5379353233830846
122,3ffc23d7-6e3e-4dcd-a4ea-7881b649695e,83134.0,20.764059814255386,4311.9184118663425,0.31716417910447764,0.03482587064676617
123,94a54708-543b-43e6-96e8-bd67edf19eb5,89790.0,57.53562285361015,1592.4569067952827,0.6965174129353234,0.849502487562189
124,e0a915e2-1a1c-4ccd-9c5e-52cd18262655,87487.0,16.857082582889397,5509.612920463046,0.23507462686567165,0.43407960199004975
125,5408fe88-9e62-493f-a966-18595eab82e3,89038.0,62.972380134628686,1438.376631252515,0.7450248756218906,0.7388059701492538
126,296dae11-96bb-48f8-afc6-da5fe8bac640,88014.0,64.78469170916078,1377.6371801022212,0.7599502487562189,0.5671641791044776
127,690efd59-bb35-4d2b-aabf-f853799b8d07,85291.0,64.1477472511976,1353.5055719624256,0.7524875621890548,0.0945273631840796
128,35f12537-f01b-4537-9cae-5a1a05124e41,91871.0,90.20342820173859,1028.3256617758145,0.8731343283582089,0.9552238805970149
129,4cdc2993-71c6-456a-9759-5867fb0cdcb7,83922.0,22.50916829784889,3976.439740774656,0.34328358208955223,0.046019900497512436
130,03f305a4-f871-4bcb-8d08-873d5e0b5355,88200.0,75.7716001569654,1175.4568969837503,0.8196517412935324,0.6032338308457711
131,cf4ac1bc-7792-4ea7-b894-a6b9b7bea7e5,87571.0,42.75468287315686,2086.737924042299,0.527363184079602,0.4614427860696517
132,1199d8cc-2594-4ffa-aa2d-e56ec986c9f1,85680.0,18.057377267479765,4946.172341475673,0.26119402985074625,0.11691542288557213
133,4c243076-3a42-417e-9797-bd2239ca891e,88544.0,41.460670966153934,2164.6586489944934,0.513681592039801,0.6654228855721394
134,c8ff558d-59c3-4362-a831-4e582700ca6c,87544.0,13.385428351307603,7180.606961346188,0.14427860696517414,0.4490049751243781
135,5c2b20c0-e204-4017-ad15-d7779951ba30,88972.0,78.34105074550848,1149.1580613649282,0.8432835820895522,0.7276119402985075
136,353ad4b0-1e9f-45cf-8c61-88ff7c25a76c,86437.0,37.38186596385637,2381.4055911884457,0.47139303482587064,0.21144278606965175
137,d1f351ee-d6fc-47a1-a2aa-543c15e4d47c,85773.0,21.561837742001842,4136.117758936449,0.3333333333333333,0.12935323383084577
138,95e79966-6d6d-4917-ac2f-516afd6428a9,87837.0,37.684239785611915,2405.8333275603277,0.472636815920398,0.5161691542288557
139,d0abf731-10a6-424e-8cd0-194b2253ef6c,88766.0,17.256413351707707,5737.39154145854,0.24502487562189054,0.6902985074626866
140,e415cd16-140b-43f6-8008-f9a3ceba1e5a,88557.0,43.59989801858984,2080.981931685136,0.5373134328358209,0.667910447761194
141,c873f7c6-1553-437d-8c28-abd05c2fc87f,87155.0,54.097257418684215,1688.1803797300497,0.6629353233830846,0.36069651741293535
142,caa591df-564d-44b8-9402-f8428d069c0a,88465.0,6.383956690246161,15262.540886104123,0.024875621890547265,0.6554726368159204
143,32340e35-a61e-4594-ab3f-d9be06cdc979,87407.0,26.252109110935777,3457.8793123401047,0.3793532338308458,0.4135572139303483
144,b33139fa-64bd-4f70-a3bc-6e16b88f8d49,86520.0,16.943964684600516,5405.005628525077,0.236318407960199,0.22761194029850745
145,1f1d59a5-26a3-45e6-8930-dee3bd97a34c,86404.0,57.28491847658129,1546.8992949030098,0.6915422885572139,0.20522388059701493
146,5afb26ba-e675-4477-a95b-0e2ff0a76bc0,89972.0,92.78418191789889,979.1949244149503,0.8756218905472637,0.8681592039800995
147,551a5b72-9f2b-4b46-b5dc-5f173471e62b,86474.0,19.8344780833558,4567.461863200926,0.30223880597014924,0.21517412935323382
148,9bd07a20-b2d9-490a-8efc-8b017d691112,90197.0,62.80380545784765,1465.7206304977315,0.7412935323383084,0.8830845771144279
149,31cfaa85-26f7-40eb-8163-91c1de2c37b2,88390.0,56.40806398814042,1598.1599923384113,0.6853233830845771,0.6405472636815921
150,80037455-7381-4c01-98b2-90f70f3b7c6d,87332.0,362.4069349149739,241.73194520653107,0.9900497512437811,0.39925373134328357
151,a5d3f0a6-0d90-43d2-ac24-ddb35e783b32,88190.0,97.96117419789547,910.2738991251872,0.8930348258706468,0.6019900497512438
152,4a293823-eaba-4936-b0cc-c686230c7b9f,86205.0,48.136678391557744,1837.7254716335922,0.5883084577114428,0.17661691542288557
153,7bc3219a-73c7-439e-9f6f-05cd1bf2ec9d,89172.0,34.53697788089646,2653.3937137183393,0.4465174129353234,0.7686567164179104
154,ab6638bb-1888-41b3-ac07-deac015d53f0,87429.0,22.14301919017278,4060.602541495535,0.3383084577114428,0.4166666666666667
155,7d352e23-9dad-48a8-a819-1c5a07cbaa9c,87172.0,73.66086161438321,1200.7614771468977,0.8134328358208955,0.3656716417910448
156,5496e4af-e11c-41df-bc84-dca7ed4c8b86,88444.0,18.31708450087274,5018.2167361634665,0.27238805970149255,0.650497512437811
157,31e0dc3c-e4cf-4279-b743-ecb73de89d3d,89754.0,52.92209249311947,1741.215164762816,0.6393034825870647,0.845771144278607
158,acddbb0c-17b3-409b-bb2a-3d696cbb2f2e,89016.0,20.11972105433445,4589.916517759338,0.30845771144278605,0.7325870646766169
159,3a89edb2-9a36-452a-9a76-c824be910aa7,88889.0,43.80128283155876,2077.952838733353,0.5422885572139303,0.7126865671641791
160,1c31ffa9-f621-437c-93c2-30e50f6307f6,89203.0,73.92244883317964,1225.0777866459473,0.8159203980099502,0.7761194029850746
161,16b50057-acea-4f94-86c2-13e7be50321a,87173.0,84.65642210439677,1041.1276624525012,0.8594527363184079,0.36691542288557216
162,41133f24-0681-43d1-86ab-875a3e762313,87624.0,16.3091928922838,5572.378755971277,0.21641791044776118,0.472636815920398
163,c2a186d8-a509-4496-b80c-4ecbc2f4868c,86089.0,59.02511999137377,1487.4175607407626,0.7052238805970149,0.15547263681592038
164,2ae38a66-3852-4718-aed7-9601f3c7ab7e,90590.0,73.19236832072089,1260.1416256384307,0.8121890547263682,0.9054726368159204
165,c9dd4704-8f9a-45ef-aaea-f70b24d24a99,87585.0,15.27026229393343,6116.086043416672,0.19154228855721392,0.4651741293532338
166,f6bf0a17-7917-4651-b79d-08211aeaaff4,86547.0,14.686585177269368,6249.290473877862,0.18034825870646767,0.23507462686567165
167,9a28fd2c-6ded-4fff-8fb3-cf4f18e94c45,86296.0,14.513756089545668,6421.48267879916,0.17661691542288557,0.18781094527363185
168,f9efd8b3-5e29-4587-904b-4e48092819ee,86330.0,15.541052568589619,5905.897090160008,0.20024875621890548,0.19340796019900497
169,ce5ec11d-2714-4f59-bc86-131fe8c4b5f4,90410.0,17.216070141507412,5737.888384337143,0.24129353233830847,0.8955223880597015
170,1e88bac0-d7cd-4162-9799-a5fed6857df5,87807.0,60.90289311155544,1459.3450128967675,0.7251243781094527,0.5031094527363185
171,a0932274-54c3-40d2-8074-4d61c17712f1,87680.0,13.631683928714011,7084.21648455212,0.1517412935323383,0.48383084577114427
172,079d1e53-ad22-48c5-a919-eab93baf3e7c,88341.0,107.28639572288833,829.5615307699203,0.9129353233830846,0.628731343283582
173,079fafb7-8f10-4047-a377-7ea294ae54ac,91756.0,75.12073556316855,1235.3465679140988,0.8171641791044776,0.9539800995024875
174,653c2e47-1fe8-4594-b5c3-9d825a8aef6a,87156.0,98.06664839345574,909.5066894651288,0.8942786069651741,0.3619402985074627
175,3cd7027b-727e-4412-9943-006fea26313b,87709.0,35.51872050448844,2562.338921766596,0.4614427860696517,0.48880597014925375
176,c0151092-14cc-40d9-8f1f-629014cb1adc,87673.0,49.00090302133194,1842.422828690294,0.5982587064676617,0.48134328358208955
177,432b056d-1dc3-4494-a25d-81d7fd5af2ab,87499.0,76.32051138173952,1163.3120614783259,0.8246268656716418,0.43781094527363185
178,ecbe2038-0db5-4793-b772-0809f6860b51,89530.0,56.5984617076643,1611.974022743543,0.6865671641791045,0.8233830845771144
179,019481a7-ad82-4dc0-96c6-52002d047628,86350.0,59.10254418279023,1485.7002838168044,0.7064676616915423,0.19651741293532338
180,e41b4f93-a89d-4a09-9cf6-a69a5624d8f1,87119.0,54.9133230545139,1619.2943421955956,0.6716417910447762,0.3482587064676617
181,6e495100-09e0-458c-8fca-4ef1c9238d32,88823.0,12.3338914198152,7608.188546058842,0.11194029850746269,0.7027363184079602
182,b5900455-576c-450b-89a5-0e16cf02f5aa,87632.0,10.581750202023573,8706.345665047174,0.07835820895522388,0.47512437810945274
183,37227096-a6a3-4d15-afd7-95240d837da9,87054.0,30.44122738040178,2946.6945888571486,0.4228855721393035,0.3333333333333333
184,40bf5503-1486-4249-9711-5553824f6a4c,87770.0,53.949842837002954,1658.9622006945588,0.6592039800995025,0.4962686567164179
185,3c98d2af-b560-49cc-9252-38c0a64f2283,87879.0,14.135592045713668,6568.582320409786,0.1654228855721393,0.527363184079602
186,5a2f6e0b-d980-417a-bd23-8ec2a19e424f,91692.0,71.58440124260561,1301.7745260476818,0.8059701492537313,0.9514925373134329
187,404f732e-7302-4e2c-8442-3314eb226611,87428.0,14.029352146436565,6610.132911696564,0.16044776119402984,0.4154228855721393
188,e131dd03-3ba2-47bb-b4a8-f02e83a17dae,86687.0,5.048466883655785,18827.869369159722,0.007462686567164179,0.26243781094527363
189,086a4045-5300-4ac5-846d-5011b03fbc45,88877.0,69.99263893891201,1290.276159070866,0.7985074626865671,0.7077114427860697
190,b9180c67-51f3-4a9d-a579-9e19713160a1,85733.0,19.612435899174407,4592.1867230029675,0.2960199004975124,0.12189054726368159
191,e962d684-e7b9-440c-88da-20aca66aa471,88753.0,77.41415304473145,1161.7858379810511,0.8345771144278606,0.6878109452736318
192,2043d519-c30d-45e6-871f-9b0d506cfe02,86926.0,34.86641455971389,2556.7106471662637,0.45149253731343286,0.31592039800995025
193,56fe3fe6-6bfd-4a02-9ada-9394ccee185b,85229.0,9.65143956819102,9327.796753074472,0.06218905472636816,0.09328358208955224
194,24db16b8-2b92-4945-a330-6add41abd609,88977.0,21.463222643672985,4335.129849211417,0.332089552238806,0.7288557213930348
195,4fd96d15-d668-411d-b3d6-53e228eed252,86035.0,73.92156596599604,1180.1247109239487,0.8146766169154229,0.1480099502487562
196,35feb7e9-5eb0-43c6-aeb9-c0ed538ec74c,87118.0,96.71256649528901,911.8911484747873,0.8905472636815921,0.34701492537313433
197,a67c6638-12f5-480a-a6cf-8d6fa930eb35,89435.0,52.55342326661234,1730.4803572033595,0.6368159203980099,0.818407960199005
198,5f7534a2-7333-4c30-bbac-e2f42165f314,87478.0,17.755338891528027,5161.674090659136,0.2537313432835821,0.4291044776119403
199,b1a1d51f-072e-4d03-9a08-28d5365a2aa3,88323.0,43.752782265840146,2064.1110193010454,0.5410447761194029,0.6231343283582089
200,29446e07-b44e-447c-9fb6-70ff74b08d33,87122.0,16.377016042534077,5617.9139366850395,0.21766169154228857,0.34950248756218905
201,124ff96f-fd4a-444b-9e23-b2ea49970103,86744.0,715.0764936409739,121.53874553683144,1.0,0.2810945273631841
202,594a7f35-2114-4816-bcdd-76e233b2cd58,90597.0,33.985555079014446,2768.862627506103,0.44029850746268656,0.9085820895522388
